ADELSON  BARRETO  ,(PR-SE.),"Sr.  Presidente,  em  sintonia  com  a maioria  do  povo  brasileiro,  em  sintonia  com  o  povo  do  meu  querido  Estado  de Sergipe, nós votamos pela investigação do Presidente.  Portanto, voto “não” ao relatório. ",NO
ANDRE  MOURA  ,(PSC-SE.),"Sr.  Presidente,  contra  o  passado obscuro  e  nefasto  do  PT  e  a  favor  do  futuro  das  reformas  que  possibilitam  a retomada do crescimento, já com 280 votos favoráveis ao Governo, que já garantem a  governabilidade  para  a  construção  do  País,  eu  voto  com  o  Relator,  o  Deputado Paulo Abi-Ackel, do PSDB.  Eu voto “sim”, Sr. Presidente. ",YES
FÁBIO MITIDIERI ,(PSD-SE.),"A justiça, por dever de justiça, é cega, mas  esta  Casa  não  deveria  nem  poderia  fechar  seus  olhos  para  as  corrupções apresentadas pela Procuradoria-Geral da República — PGR. A  população  brasileira  assiste  envergonhada  a  tudo  o  que  aconteceu  aqui hoje, e eu não colocarei a minha digital nisso. Portanto, voto contra o relatório e a favor do povo brasileiro. ",NO
FABIO REIS ,(PMDB-SE.),"Voto “sim”, Sr. Presidente.",YES
JOÃO DANIEL ,(PT-SE.),"Sr. Presidente, nós votamos a favor do povo sergipano  e  brasileiro,  votamos  a favor  daqueles  que  lutaram  e deram  a  vida  pela democracia  e  pela  liberdade  e  por  um  País  decente,  votamos  “não”  ao  relatório; “sim” à investigação. Fora, golpista. Diretas já!",NO
JONY  MARCOS  ,(PRB-SE.),"Presidente  Michel  Temer,  não  corte recursos  das  universidades  federais,  não  feche  as  agências  do  INSS,  pague  o aumento do Bolsa Família que o senhor prometeu e não cumpriu — Não cumpriu! — e cuide do meu Estado de Sergipe, que o senhor esqueceu e abandonou. Eu voto “não”, Sr. Presidente.",NO
LAERCIO  OLIVEIRA  ,(SD-SE.),"Sr.  Presidente, meu  voto  é  contra  o relatório. O meu voto é “não”.",NO
VALADARES  FILHO  ,(PSB-SE.),"Sr.  Presidente,  Sras.  e  Srs. Deputados, povo brasileiro e do meu querido Estado de Sergipe, em nome da ética, tendo a consciência de que nenhum brasileiro está acima da lei, eu voto “não”.",NO
ARTHUR LIRA ,(PP-AL.),"Sr. Presidente, em consonância com o trabalho técnico que foi feito na CCJ, ressaltando o brilhante relatório do Deputado Paulo Abi-Ackel, nós votamos “sim”, pelo prosseguimento do trabalho e da economia do povo brasileiro. Voto “sim”.",YES
CÍCERO  ALMEIDA  ,(PMDB-AL.),"Sr.  Presidente,  este  é  o  chamado voto  de  gratidão.  Pela  forma  decente  e  amável  que  o  Presidente  da  República  e seus Ministros têm tratado o Estado de Alagoas, o meu voto é “sim”.",YES
GIVALDO  CARIMBÃO  ,(PHS-AL.),"Sr.  Presidente,  Sras.  e  Srs. Deputados,  o  povo  brasileiro,  o  povo  alagoano,  o  Brasil  todo  viu  a  delação  de Joesley Batista, que depois foi comprovada pela Polícia Federal, sendo constatada oficialmente.  Nós  dizermos  que  não  autorizamos investigar  aquilo  que foi comprovado pela Polícia Federal não é didático, não é moral para a sociedade. Eu  gostaria,  Sr.  Presidente,  de  afirmar  e  reafirmar  mais  uma  vez  o  meu compromisso com a seriedade na política. Eu tenho 30 anos de mandato: eu tenho um  carro  2010  e  moro  num  apartamento  financiado  pelo  Banco  Nacional  da Habitação — BNH há 28 anos, mas não vendo a minha dignidade. Todos estão dizendo: “Vão investigar depois”. Por que não agora? Voto “não”.",NO
JHC  ,(PSB-AL.),"Sr.  Presidente,  neste  País  não  existe  soberano.  O Presidente não é algo divino. Nós vivemos o império da lei, e pelo respaldo técnico e pela fundamentação jurídica proclamada pela Procuradoria-Geral da República, nós votamos “sim” pela investigação do STF. Votamos “não”, contra o parecer da CCJC.",NO
MARX  BELTRÃO  ,(PMDB-AL.),"Enquanto  alguns  preferem  julgar, criticar e mentir, outros, assim como eu, preferem trabalhar e construir. Cabe a quem acusa o ônus da prova, e não o contrário. Eu voto “sim” ao parecer.",YES
MAURÍCIO QUINTELLA LESSA ,(PR-AL.),"Sr. Presidente, eu voto nos termos do relatório do Deputado Paulo Abi-Ackel, que foi aprovado pela Comissão de Constituição e Justiça e de Cidadania da Câmara. Eu voto “sim”.",YES
PAULÃO  ,(PT-AL.),"Contra  a  reforma  da  Previdência,  contra  o desmonte  do  Estado  brasileiro,  contra  a  política  desse  Governo  golpista,  que eliminou todas as políticas sociais — fora, Temer! —, voto “não”.",NO
RONALDO  LESSA ,(PDT-AL.),"Sr.  Presidente,  não entendo  dizer-se que vai votar pela estabilidade do País, não entendo! O setor produtivo reclama do Governo  Temer,  que  está  colocando  dinheiro  para  os  rentistas,  contra  o  próprio capital produtivo brasileiro. Não entendo isso. Não sei onde está a estabilidade. Se é verdade que está havendo roubo, vai esperar que ele roube até o final, para depois ser punido? Não se justifica, não se justifica! Nós votamos contra o relatório. Nós queremos a ética. Sr. Presidente, estamos votando também em nome do povo de Alagoas e do 
Brasil, ou então essa pesquisa não vale. Pergunte ao povo lá fora se quer ou não...",NO
